timestamp,value
12:00 PM,37
1:00 PM,40
2:00 PM,49
3:00 PM,35
4:00 PM,28
5:00 PM,35
6:00 PM,32
7:00 PM,36
8:00 PM,190
9:00 PM,47
10:00 PM,29
11:00 PM,45
12:00 AM,31
1:00 AM,51
2:00 AM,38
3:00 AM,27
4:00 AM,35
5:00 AM,83
6:00 AM,32
7:00 AM,25
8:00 AM,28
9:00 AM,28
10:00 AM,35
11:00 AM,64
