timestamp,value
1:00 PM,654030
2:00 PM,1916214
3:00 PM,687870
4:00 PM,13799683
5:00 PM,474641
6:00 PM,12733516
7:00 PM,4475244
8:00 PM,176352
9:00 PM,30687
10:00 PM,23907
11:00 PM,434362
12:00 AM,25163526
1:00 AM,14356967
2:00 AM,395786
3:00 AM,437021
4:00 AM,106027
5:00 AM,691579
6:00 AM,3159421
7:00 AM,259142
8:00 AM,37783584
9:00 AM,374436
10:00 AM,389176
11:00 AM,623795
12:00 PM,860391
