timestamp,value
9:00 AM,406
10:00 AM,312
11:00 AM,118
12:00 PM,80
1:00 PM,115
2:00 PM,835
3:00 PM,268
4:00 PM,49
5:00 PM,57
6:00 PM,58
7:00 PM,38
8:00 PM,46
9:00 PM,55
10:00 PM,154
11:00 PM,273
12:00 AM,33
1:00 AM,105
2:00 AM,127
3:00 AM,221
4:00 AM,77
5:00 AM,40
6:00 AM,65
7:00 AM,84
8:00 AM,319
