value
0.9697968499311844
0.9811714221526965
0
0.18941143111759226
0.08887798618711552
0
0
0
0
0
0
0.2984202967927238
0
0.9532878414033327
0.9922972752661676
0
0.0000918906425329226
0.9590651186038973
0.42788993362831856
0.11654121283118567
0.27409189532257827
0.8187518242325442
0.22739878652828407
0.03599798740604083
