timestamp,value
10:00 AM,20
11:00 AM,20
12:00 PM,22
1:00 PM,27
2:00 PM,19
3:00 PM,21
4:00 PM,31
5:00 PM,18
6:00 PM,29
7:00 PM,20
8:00 PM,17
9:00 PM,17
10:00 PM,18
11:00 PM,20
12:00 AM,17
1:00 AM,23
2:00 AM,18
3:00 AM,23
4:00 AM,15
5:00 AM,23
6:00 AM,17
7:00 AM,28
8:00 AM,34
9:00 AM,19
