timestamp,value
12:00 AM,19
1:00 AM,19
2:00 AM,18
3:00 AM,18
4:00 AM,20
5:00 AM,16
6:00 AM,17
7:00 AM,41
8:00 AM,30
9:00 AM,19
10:00 AM,27
11:00 AM,16
12:00 PM,30
1:00 PM,29
2:00 PM,21
3:00 PM,25
4:00 PM,18
5:00 PM,18
6:00 PM,20
7:00 PM,21
8:00 PM,20
9:00 PM,25
10:00 PM,19
11:00 PM,20
