value
0.8565007007417479
0.543513751098832
0.35026463102041183
0.7462065638510397
0.43795852997446205
0.5645781695495814
0.9959077478564677
0.8303774825478843
0.2670546012056169
0.8564193289584662
0.06645915037160957
0.4794237483023238
0
0.6321091839211367
0.13646110301054978
0.5162504992107716
0
0.022847419823433263
0
0.41980466735016686
0.05172927685771265
0
0.007580887294241786
0.008053774523846792
