value
0.007089627079528477
0.9807244691434646
0
0.44628547185820683
0
0
0
0
0.004065868017748022
0
0.45417066829074043
0
0.1503732073467334
0.9814287148552273
0.9894067383492297
0.4365422926988902
0
0
0
0
0
0
0
0.20529313823592132
