timestamp,value
18 AUG,6198
19 AUG,3049
20 AUG,4013
21 AUG,3908
22 AUG,8060
23 AUG,2305
24 AUG,4175
25 AUG,3000
26 AUG,3273
27 AUG,3306
28 AUG,5640
29 AUG,5861
30 AUG,3129
31 AUG,4573
1 SEP,6077
2 SEP,3780
3 SEP,3417
4 SEP,2251
5 SEP,1753
6 SEP,1435
7 SEP,2774
8 SEP,5472
9 SEP,4000
10 SEP,3226
11 SEP,4318
12 SEP,4108
13 SEP,6720
14 SEP,2569
15 SEP,4845
16 SEP,1940
