timestamp,value
18 AUG,187
19 AUG,258
20 AUG,284
21 AUG,212
22 AUG,241
23 AUG,303
24 AUG,300
25 AUG,280
26 AUG,292
27 AUG,260
28 AUG,227
29 AUG,228
30 AUG,313
31 AUG,335
1 SEP,361
2 SEP,319
3 SEP,215
4 SEP,230
5 SEP,207
6 SEP,254
7 SEP,220
8 SEP,273
9 SEP,199
10 SEP,190
11 SEP,200
12 SEP,218
13 SEP,178
14 SEP,206
15 SEP,218
16 SEP,176
