timestamp,value
7:00 AM,15
8:00 AM,20
9:00 AM,37
10:00 AM,22
11:00 AM,22
12:00 PM,20
1:00 PM,32
2:00 PM,37
3:00 PM,24
4:00 PM,21
5:00 PM,28
6:00 PM,24
7:00 PM,24
8:00 PM,27
9:00 PM,41
10:00 PM,25
11:00 PM,33
12:00 AM,18
1:00 AM,18
2:00 AM,27
3:00 AM,19
4:00 AM,19
5:00 AM,19
6:00 AM,17
