value
0.0013598727165408282
0.022312091206944495
0.6635586226936406
0.298987668527532
0.5564713622573925
0.9686769348564578
0.3098891453463802
0.992497135381363
0
0
0
0
0.31112306087863384
0.4461327889388948
0.5800469666997051
0.3073020678992463
0.09563884463947582
0
0.40943456500905123
0.09117739763317001
0.41156117495361705
0
0.06655788688297108
0
